20,10,2,2,1,0,3,1
24,9,2,1,0,1,2,0
20,16,1,1,1,2,1,1
26,15,0,0,2,1,2,0
24,8,2,1,3,0,0,0
27,9,0,1,2,0,2,0
19,4,3,1,1,2,2,0
21,11,1,1,0,2,1,0
27,7,2,2,0,0,0,3
25,11,0,1,1,0,0,1
14,8,1,1,1,2,1,1
23,9,0,4,0,0,1,1
19,8,0,1,0,0,0,0
19,6,2,1,2,1,1,1
20,14,3,1,1,1,0,5
14,9,2,0,0,3,2,1
20,8,1,0,1,2,2,0
15,9,1,1,2,2,0,2
19,11,1,0,0,1,3,1
13,8,2,1,0,1,1,2
20,12,1,0,0,0,0,1
22,14,1,2,1,1,1,1
21,9,1,0,0,0,1,0
22,5,1,0,3,3,1,2
26,11,1,0,2,0,0,0
26,10,0,0,6,1,0,0
20,12,1,0,2,2,2,2
24,15,2,2,0,2,2,1
16,10,1,0,0,3,0,0
18,10,1,0,1,1,0,0
20,12,0,1,1,1,1,2
29,11,1,0,2,0,0,1
24,12,1,0,2,1,2,3
27,12,2,0,1,1,2,0
23,15,2,0,1,2,0,0
20,10,0,2,1,0,2,1
29,9,2,0,0,3,1,0
17,6,0,1,1,1,3,0
24,8,0,1,2,0,0,0
21,15,1,2,0,1,0,0
22,7,2,1,1,1,1,1
25,5,2,2,3,2,2,0
19,7,1,5,0,1,1,0
13,8,0,1,2,2,4,3
20,12,3,1,0,1,0,1
20,8,3,0,0,0,0,1
25,17,1,0,0,2,1,1
21,8,1,1,1,3,3,0
25,8,4,0,0,0,0,0
15,5,1,0,0,2,2,0
31,7,3,1,0,1,0,1
20,9,1,1,0,2,1,1
18,10,1,1,1,1,0,1
18,12,0,0,3,1,0,0
14,14,1,0,3,1,2,2
24,5,1,0,0,1,0,2
19,9,0,1,2,0,1,1
22,14,2,1,1,2,1,0
19,14,0,0,1,1,0,2
30,5,1,0,0,1,0,0
18,11,0,0,3,2,3,1
11,7,2,0,0,1,1,1
16,5,1,1,2,0,4,2
22,9,0,2,2,0,0,0
19,15,2,2,1,5,0,0
17,15,0,2,0,0,1,1
10,8,0,0,0,0,0,0
21,9,1,0,3,1,0,1
18,4,0,0,1,2,1,3
28,9,0,2,1,0,1,2
19,5,2,0,1,1,2,2
15,12,0,1,2,1,0,1
21,7,0,0,0,1,0,0
30,6,2,1,2,1,2,0
20,13,0,0,0,2,1,0
17,6,0,0,0,1,0,1
19,12,1,2,1,1,1,1
23,8,1,1,1,0,1,2
24,13,1,0,1,0,3,0
17,10,1,1,0,1,1,1
18,13,1,1,3,1,0,1
18,8,0,1,1,1,1,0
24,11,5,0,1,3,4,1
19,12,0,1,0,1,3,0
17,11,0,1,1,0,1,1
16,8,0,0,0,0,1,2
19,8,0,1,0,1,1,0
25,4,2,1,3,1,2,0
20,7,0,0,1,0,1,1
15,3,0,2,1,1,1,0
15,12,1,0,1,1,2,1
23,5,0,3,0,3,0,0
19,17,0,2,0,3,0,0
19,11,0,3,1,0,1,0
27,6,1,1,1,1,1,1
20,14,0,0,3,0,0,0
14,10,0,1,3,1,3,1
19,7,0,0,0,0,0,2
26,6,1,1,0,1,2,3
31,10,1,2,3,1,1,0
16,17,3,0,0,1,1,0
16,10,1,1,1,1,0,2
19,12,2,0,0,1,2,3
19,15,0,0,0,1,1,0
22,9,1,1,0,0,0,3
19,12,2,0,1,0,0,2
20,10,0,1,0,1,1,1
12,10,1,2,0,1,1,0
17,7,0,2,2,1,1,0
24,8,0,0,1,0,1,1
21,8,0,0,1,0,0,2
12,6,0,0,4,0,1,0
18,6,0,0,2,1,0,0
23,10,1,1,1,1,1,1
22,8,0,2,0,1,2,1
14,13,1,2,0,0,0,2
17,7,1,2,4,1,0,1
17,8,2,1,1,2,2,2
19,10,0,0,0,3,1,1
20,6,3,1,0,2,0,0
28,10,2,0,2,1,1,0
17,13,0,1,1,0,1,1
25,16,1,1,3,1,2,2
21,7,0,0,1,1,1,2
26,7,0,1,2,0,2,0
